,id,subject_class,subject_id,object_class,object_id,context_class,context_id,created_at,description,action_template_id,value,is_hidden,ext_data,action
1683,666328,Event,48377,User,162.0,Event,48377.0,1631480400,"Задача завершена - Работа в офисе. Ответственный: Gorbunov, Viktor. Автор: Gorbunov, Viktor. Завершить не позднее: 13.09.2021.",92,,True,,
1684,666327,Event,48377,User,162.0,Event,48377.0,1632121217,"Задача завершена - Работа в офисе. Ответственный: Gorbunov, Viktor. Автор: Gorbunov, Viktor. Завершить не позднее: 13.09.2021.",50,,False,,
1685,666326,Comment,66224,User,162.0,Event,48377.0,1632121216,"Gorbunov, Viktor создал новый комментарий ""Работа в офисе"" в задаче - <rb-link object=""Events"" text=""Работа в офисе"" filter=""{&quot;where&quot;:{&quot;search&quot;:&quot;#48377&quot;}}""></rb-link>.",87,,False,,
1687,666324,Event,48377,User,162.0,Event,48377.0,1632121164,"Создана новая задача - Работа в офисе. Ответственный: Gorbunov, Viktor. Автор: Gorbunov, Viktor. Завершить не позднее: 13.09.2021.",24,,False,,Создана новая задача
1689,666322,Company,3989,User,167.0,Event,48376.0,1632120775,"Zuev, Alexey установил компанию <rb-link object=""Company"" text=""ООО &quot;АгроСоюз Спасск&quot;"" params=""{&quot;id&quot;:3989}""></rb-link> на задачу - Встреча с клиентом.",54,,False,,установил компанию
1690,666321,Event,48376,User,167.0,Deal,5447.0,1632120775,"Zuev, Alexey создал событие календаря, по сделке <rb-link object=""Deal"" text=""5447.Сделка с клиентом ООО &quot;АгроСоюз Спасск&quot;"" params=""{&quot;id&quot;:5447,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>, задача: Встреча с клиентом.",27,,False,,создал событие календаря
1691,666320,Event,48376,User,167.0,Company,3989.0,1632120775,"Zuev, Alexey создал событие календаря задача: Встреча с клиентом.",26,,False,,создал событие календаря
1692,666319,Event,48376,User,167.0,Event,48376.0,1632120775,"Создана новая задача - Встреча с клиентом. Ответственный: Zuev, Alexey. Автор: Zuev, Alexey. Клиент: <rb-link object=""Company"" text=""ООО &quot;АгроСоюз Спасск&quot;"" params=""{&quot;id&quot;:3989}""></rb-link>. Завершить не позднее: 06.09.2021.",24,,False,,Создана новая задача
1693,666318,Deal,5886,User,167.0,Deal,5886.0,1632120554,"Zuev, Alexey, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №5886 - <rb-link object=""Deal"" text=""5886.Сделка с клиентом АО &quot;Рязанский свинокомплекс&quot;"" params=""{&quot;id&quot;:5886,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 26.11.2021.",85,,False,,
1694,666317,Deal,5886,User,167.0,Deal,5886.0,1632120549,"Zuev, Alexey, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №5886 - <rb-link object=""Deal"" text=""5886.Сделка с клиентом АО &quot;Рязанский свинокомплекс&quot;"" params=""{&quot;id&quot;:5886,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 05.10.2021.",85,,False,,
1695,666316,DealProduct,8807,User,167.0,Deal,5886.0,1632120545,"Zuev, Alexey добавил 1 ед. товара <rb-link object=""Product"" text=""Трактор Case Magnum 340 M34KZ3 A ALL 01"" params=""{&quot;id&quot;:753,&quot;type&quot;:&quot;product&quot;}""></rb-link> в сделку - <rb-link object=""Deal"" text=""5886.Сделка с клиентом АО &quot;Рязанский свинокомплекс&quot;"" params=""{&quot;id&quot;:5886,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",19,,False,,
1696,666315,Deal,5886,User,167.0,Deal,5886.0,1632120506,"Zuev, Alexey создал новую сделку №5886 - <rb-link object=""Deal"" text=""5886.Сделка с клиентом АО &quot;Рязанский свинокомплекс&quot;"" params=""{&quot;id&quot;:5886,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Клиент: <rb-link object=""Company"" text=""АО &quot;Рязанский свинокомплекс&quot;"" params=""{&quot;id&quot;:3601}""></rb-link>.",9,,False,,создал новую сделку
1697,666314,Deal,5886,User,167.0,Company,3601.0,1632120506,"Zuev, Alexey создал новую сделку №5886 - <rb-link object=""Deal"" text=""5886.Сделка с клиентом АО &quot;Рязанский свинокомплекс&quot;"" params=""{&quot;id&quot;:5886,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Клиент: <rb-link object=""Company"" text=""АО &quot;Рязанский свинокомплекс&quot;"" params=""{&quot;id&quot;:3601}""></rb-link>.",8,,False,,создал новую сделку
1698,666313,Deal,4088,User,167.0,Deal,4088.0,1632120309,"Zuev, Alexey изменил этап сделки №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новый этап: 6. Поставка техники. Клиент: <rb-link object=""Company"" text=""ООО &quot;ЛАГ-Сервис АГРО&quot; (Захаровский р-н)"" params=""{&quot;id&quot;:2038}""></rb-link>.",14,,False,,
1699,666312,DealActualStagePoint,150774,User,167.0,Deal,4088.0,1632120303,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 3. Проставить отметку «Законтрактовано» во вкладке Этап с указанием даты контрактации (менеджер) в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1700,666311,DealActualStagePoint,150773,User,167.0,Deal,4088.0,1632120303,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 2. Получение предоплаты (отметка о получении Проектным отделом) в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1701,666310,DealActualStagePoint,150772,User,167.0,Deal,4088.0,1632120300,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 1. Получение от клиента подписанного договора (отметка о получении Проектным отделом) в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1702,666309,Deal,4088,User,167.0,Deal,4088.0,1632120244,"Zuev, Alexey изменил этап сделки №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новый этап: 5. Заключение договора. Клиент: <rb-link object=""Company"" text=""ООО &quot;ЛАГ-Сервис АГРО&quot; (Захаровский р-н)"" params=""{&quot;id&quot;:2038}""></rb-link>.",14,,False,,
1703,666308,DealActualStagePoint,150771,User,167.0,Deal,4088.0,1632120243,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 8. Указание № договора в сделке во вкладке Информация в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1704,666307,DealActualStagePoint,150769,User,167.0,Deal,4088.0,1632120243,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 7. Подготовка оригиналов договора и передача клиенту в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1705,666306,DealActualStagePoint,150764,User,167.0,Deal,4088.0,1632120226,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 1. Получение и проверка реквизитов покупателя в RB в разделе Контрагенты в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1706,666305,DealActualStagePoint,150765,User,167.0,Deal,4088.0,1632120225,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 2. Согласование сроков и этапов подписания договора с клиентом в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1707,666304,DealActualStagePoint,150766,User,167.0,Deal,4088.0,1632120225,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 3. Отправка заявки на договор менеджеру проектов в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1708,666303,DealActualStagePoint,150767,User,167.0,Deal,4088.0,1632120224,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 4. Помощь в оформлении кредита или лизинга (при необходимости), сбор документов в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1709,666302,DealActualStagePoint,150768,User,167.0,Deal,4088.0,1632120224,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 5. Согласование и подписание соглашения о задатке в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1710,666301,DealActualStagePoint,150770,User,167.0,Deal,4088.0,1632120223,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 6. Внесение клиентом задатка в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1711,666300,Deal,4088,User,167.0,Deal,4088.0,1632120212,"Zuev, Alexey изменил этап сделки №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новый этап: 4. Договорная работа. Клиент: <rb-link object=""Company"" text=""ООО &quot;ЛАГ-Сервис АГРО&quot; (Захаровский р-н)"" params=""{&quot;id&quot;:2038}""></rb-link>.",14,,False,,
1712,666299,DealActualStagePoint,150763,User,167.0,Deal,4088.0,1632120211,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 7. Запрос клиентом договора на рассмотрение в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1713,666298,DealActualStagePoint,150762,User,167.0,Deal,4088.0,1632120210,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 6. Подведение итогов этапа – резюме согласованных условий, которые будут основой договора в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1714,666297,DealActualStagePoint,150761,User,167.0,Deal,4088.0,1632120210,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 5. Утверждение с клиентом точных сроков поставки и реализации в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1715,666296,DealActualStagePoint,150760,User,167.0,Deal,4088.0,1632120209,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 4. Согласование с клиентом финансовой схемы и сроков оплаты в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1716,666295,DealActualStagePoint,150759,User,167.0,Deal,4088.0,1632120208,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 3. Согласование с клиентом окончательной цены и скидок в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1717,666294,DealActualStagePoint,150758,User,167.0,Deal,4088.0,1632120208,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 2. Согласование с клиентом окончательной спецификации и количества в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1718,666293,DealActualStagePoint,150757,User,167.0,Deal,4088.0,1632120207,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 1. Работа с возражениями клиента в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1719,666292,Deal,4088,User,167.0,Deal,4088.0,1632120189,"Zuev, Alexey изменил этап сделки №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новый этап: 3. Переговоры. Клиент: <rb-link object=""Company"" text=""ООО &quot;ЛАГ-Сервис АГРО&quot; (Захаровский р-н)"" params=""{&quot;id&quot;:2038}""></rb-link>.",14,,False,,
1720,666291,DealActualStagePoint,150756,User,167.0,Deal,4088.0,1632120187,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 7. ИТОГ: клиент готов обсуждать конкретные условия сделки в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1721,666290,DealActualStagePoint,150755,User,167.0,Deal,4088.0,1632120187,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 6. ИТОГ: клиент точно определился с моделью техники (возможно наша и/или техника конкурентов) в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1722,666289,DealActualStagePoint,150754,User,167.0,Deal,4088.0,1632120186,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 5. ИТОГ: у клиента сформировано четкое намерение законтрактоваться в ближайшие 3 месяца в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1724,666287,DealActualStagePoint,150753,User,167.0,Deal,4088.0,1632120186,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 4. Запрос КП клиентом в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1725,666286,DealActualStagePoint,150752,User,167.0,Deal,4088.0,1632120185,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 3. Предоставление отзывов других клиентов (публикации, устно или совместное посещение) в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1726,666285,DealActualStagePoint,150751,User,167.0,Deal,4088.0,1632120184,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 2. Демопоказ в хозяйстве или посещение подобного мероприятия у другого клиента по нашему приглашению в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1727,666284,DealActualStagePoint,150750,User,167.0,Deal,4088.0,1632120183,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 1. Презентация преимуществ работы с нашей компанией. Презентация нашей техники (каталоги, видео, любые другие демонстрационные материалы) в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1728,666283,Deal,4088,User,167.0,Deal,4088.0,1632120178,"Zuev, Alexey изменил этап сделки №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новый этап: 2. Презентационная работа. Клиент: <rb-link object=""Company"" text=""ООО &quot;ЛАГ-Сервис АГРО&quot; (Захаровский р-н)"" params=""{&quot;id&quot;:2038}""></rb-link>.",14,,False,,
1729,666282,DealActualStagePoint,150748,User,167.0,Deal,4088.0,1632120176,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 5.5. Имеет ли клиент представление именно о нашей технике в рамках конкретной потребности в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1730,666281,DealActualStagePoint,150749,User,167.0,Deal,4088.0,1632120175,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 6. Клиент планирует контрактацию (не покупку!) в ближайшие 6 месяцев в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1731,666280,DealActualStagePoint,150747,User,167.0,Deal,4088.0,1632120174,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 5.4. Какие бренды/модели рассматривает клиент по данной потребности в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1732,666279,DealActualStagePoint,150746,User,167.0,Deal,4088.0,1632120173,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 5.3. Собственные возможности по приобретению (задаток, предоплата, открытие кредиты и лизинги) в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1733,666278,DealActualStagePoint,150745,User,167.0,Deal,4088.0,1632120173,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 5.2. Когда техника нужна в хозяйстве в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1734,666277,DealActualStagePoint,150744,User,167.0,Deal,4088.0,1632120173,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 5.1. Для каких конкретно задач нужна техника в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1735,666276,DealActualStagePoint,150743,User,167.0,Deal,4088.0,1632120172,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 5. Выявление детальной информации (занести ответы на вопросы пп 5.1-5.5 в раздел «Коммуникация») в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1736,666275,DealActualStagePoint,150742,User,167.0,Deal,4088.0,1632120172,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 4. Выявление конкретной потребности – внесение техники в карточку сделки в раздел «Номенклатура» в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1737,666274,DealActualStagePoint,150741,User,167.0,Deal,4088.0,1632120171,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 3. Сбор и внесение информации о конкурентах, с которыми работает клиент в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1738,666273,DealActualStagePoint,150740,User,167.0,Deal,4088.0,1632120169,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 2. Внесение данных в карточку RB обновленных данных о контактных лицах (ЛПР, ЛВПР и прочих контактных лицах) в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1739,666272,DealActualStagePoint,150739,User,167.0,Deal,4088.0,1632120169,"Zuev, Alexey, Менеджер по продажам техники, выбрал пункт чек-листа 1. Сбор информации о клиенте (площади, культуры, технологии, парк техники) и его ЮЛ (организация, форма собственности) в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17,,False,,
1740,666271,Deal,4088,User,167.0,Deal,4088.0,1632120165,"Zuev, Alexey выбрал статус ""Контракт подписан"" в сделке - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",48,,False,,
1741,666270,Deal,4088,User,167.0,Deal,4088.0,1632120163,"Zuev, Alexey, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №4088 - <rb-link object=""Deal"" text=""4088.ООО ЛАГ-Сервис Агро CASE ECOLO TIGER 875"" params=""{&quot;id&quot;:4088,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 22.06.2021.",85,,False,,
1742,666269,Deal,5531,User,167.0,Deal,5531.0,1632120075,"Zuev, Alexey, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №5531 - <rb-link object=""Deal"" text=""5531.ООО Захаровское Damman 12 м.куб (бу) 4000 мч."" params=""{&quot;id&quot;:5531,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 21.01.2022.",85,,False,,
1743,666268,Event,48375,User,157.0,Event,48375.0,1632119984,"Создана новая задача - Совещание отдела продаж техники. Ответственный: Kolgan, Mikhail. Автор: Kolgan, Mikhail. Завершить не позднее: 21.09.2021.",24,,False,,Создана новая задача
1745,666266,Event,48374,User,148.0,Event,48374.0,1632119005,"Создана новая задача - Работа в офисе.. Ответственный: Gridin, Sergey. Автор: Gridin, Sergey. Завершить не позднее: 13.09.2021.",24,,False,,Создана новая задача
1746,666265,Company,4013,User,162.0,Event,48373.0,1632118411,"Gorbunov, Viktor установил компанию <rb-link object=""Company"" text=""ИП КФХ Антонов Анатолий Н."" params=""{&quot;id&quot;:4013}""></rb-link> на задачу - Встреча ИП КФХ Антонов Анатолий Н. Переговоры по опрыскивателю.",54,,False,,установил компанию
1747,666264,Event,48373,User,162.0,Deal,5717.0,1632118411,"Gorbunov, Viktor создал событие календаря, по сделке <rb-link object=""Deal"" text=""5717.Сделка с клиентом ИП КФХ Антонов Анатолий Н.Самоходный опрыскиватель Case Patriot 3230 100ft"" params=""{&quot;id&quot;:5717,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>, задача: Встреча ИП КФХ Антонов Анатолий Н. Переговоры по опрыскивателю.",27,,False,,создал событие календаря
1748,666263,Event,48373,User,162.0,Company,4013.0,1632118411,"Gorbunov, Viktor создал событие календаря задача: Встреча ИП КФХ Антонов Анатолий Н. Переговоры по опрыскивателю.",26,,False,,создал событие календаря
1749,666262,Event,48373,User,162.0,Event,48373.0,1632118411,"Создана новая задача - Встреча ИП КФХ Антонов Анатолий Н. Переговоры по опрыскивателю. Ответственный: Gorbunov, Viktor. Автор: Gorbunov, Viktor. Клиент: <rb-link object=""Company"" text=""ИП КФХ Антонов Анатолий Н."" params=""{&quot;id&quot;:4013}""></rb-link>. Завершить не позднее: 15.10.2021.",24,,False,,Создана новая задача
1750,666261,Company,2695,User,157.0,Event,48372.0,1632118384,"Kolgan, Mikhail установил компанию <rb-link object=""Company"" text=""ЗАО Агрофирма Павловская Нива (Павловский район)"" params=""{&quot;id&quot;:2695}""></rb-link> на задачу - Переговоры по сделке.",54,,False,,установил компанию
1751,666260,Event,48372,User,157.0,Deal,5831.0,1632118384,"Kolgan, Mikhail создал событие календаря, по сделке <rb-link object=""Deal"" text=""5831.Сделка с клиентом ЗАО Агрофирма Павловская Нива (Павловский район) продолжении сделки 5098"" params=""{&quot;id&quot;:5831,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>, задача: Переговоры по сделке.",27,,False,,создал событие календаря
1752,666259,Event,48372,User,157.0,Company,2695.0,1632118384,"Kolgan, Mikhail создал событие календаря задача: Переговоры по сделке.",26,,False,,создал событие календаря
1753,666258,Event,48372,User,157.0,Event,48372.0,1632118383,"Создана новая задача - Переговоры по сделке. Ответственный: Kolgan, Mikhail. Автор: Kolgan, Mikhail. Клиент: <rb-link object=""Company"" text=""ЗАО Агрофирма Павловская Нива (Павловский район)"" params=""{&quot;id&quot;:2695}""></rb-link>. Завершить не позднее: 21.09.2021.",24,,False,,Создана новая задача
1754,666257,Company,4304,User,157.0,Event,48371.0,1632118336,"Kolgan, Mikhail установил компанию <rb-link object=""Company"" text=""ООО Золотой Початок (Павловский район)"" params=""{&quot;id&quot;:4304}""></rb-link> на задачу - переговоры по сделке.",54,,False,,установил компанию
1755,666256,Event,48371,User,157.0,Deal,5782.0,1632118336,"Kolgan, Mikhail создал событие календаря, по сделке <rb-link object=""Deal"" text=""5782.Сделка с клиентом ООО Золотой Початок (Павловский район) Magnum 340"" params=""{&quot;id&quot;:5782,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>, задача: переговоры по сделке.",27,,False,,создал событие календаря
1756,666255,Event,48371,User,157.0,Company,4304.0,1632118336,"Kolgan, Mikhail создал событие календаря задача: переговоры по сделке.",26,,False,,создал событие календаря
